DATAFLOW,LAST UPDATE,freq,quantile,indic_il,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,France,2021,55675,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,France,2022,57273,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,France,2023,59465,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Croatia,2015,13450,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Croatia,2016,13745,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Croatia,2017,14382,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Croatia,2018,15263,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Croatia,2019,16577,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Croatia,2020,17616,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Croatia,2021,18793,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Croatia,2022,19855,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Croatia,2023,23058,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Hungary,2015,11015,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Hungary,2016,11490,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Hungary,2017,11450,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Hungary,2018,13134,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Hungary,2019,13276,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Hungary,2020,13718,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Hungary,2021,14620,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Hungary,2022,16274,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Hungary,2023,17720,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Ireland,2015,55379,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Ireland,2016,54726,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Ireland,2017,58898,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Ireland,2018,60044,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Ireland,2019,60660,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Ireland,2020,61887,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Ireland,2021,62492,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Ireland,2022,65983,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Ireland,2023,67454,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Iceland,2015,52066,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Iceland,2016,60393,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Iceland,2017,72950,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Iceland,2018,80380,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Iceland,2019,75885,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Italy,2015,39650,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Italy,2016,41403,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Italy,2017,41263,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Italy,2018,44043,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Italy,2019,44801,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Italy,2020,46943,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Italy,2021,47780,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Italy,2022,48692,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Italy,2023,51215,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Lithuania,2015,16298,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Lithuania,2016,18497,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Lithuania,2017,19931,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Lithuania,2018,22137,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Lithuania,2019,23329,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Lithuania,2020,26082,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Lithuania,2021,30137,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Lithuania,2022,33229,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Lithuania,2023,33217,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Luxembourg,2015,80659,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Luxembourg,2016,80324,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Luxembourg,2017,86391,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Luxembourg,2018,89400,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Luxembourg,2019,93969,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Luxembourg,2020,95151,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Luxembourg,2021,104864,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Luxembourg,2022,105000,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Luxembourg,2023,119842,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Latvia,2015,17545,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Latvia,2016,18135,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Latvia,2017,19260,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Latvia,2018,21476,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Latvia,2019,23517,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Latvia,2020,25356,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Latvia,2021,28351,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Latvia,2022,28674,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Latvia,2023,31919,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Latvia,2024,35433,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Montenegro,2015,9304,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Montenegro,2016,9160,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Montenegro,2017,10310,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Montenegro,2018,9877,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Montenegro,2019,9745,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Montenegro,2020,10186,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Montenegro,2021,9333,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Montenegro,2022,10328,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,North Macedonia,2015,5734,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,North Macedonia,2016,5931,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,North Macedonia,2017,5920,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,North Macedonia,2018,6118,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,North Macedonia,2019,6300,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,North Macedonia,2020,6917,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Malta,2015,32430,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Malta,2016,33627,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Malta,2017,35216,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Malta,2018,35524,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Malta,2019,36022,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Malta,2020,42563,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Malta,2021,44854,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Malta,2022,46581,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Malta,2023,49947,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Netherlands,2015,48157,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Netherlands,2016,51167,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Netherlands,2017,53272,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Netherlands,2018,54069,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Netherlands,2019,54355,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Netherlands,2020,58642,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Netherlands,2021,59113,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Netherlands,2022,62851,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Netherlands,2023,64517,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Norway,2015,81825,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Norway,2016,80160,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Norway,2017,78941,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Norway,2018,80676,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Norway,2019,81214,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Norway,2020,82163,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Norway,2021,73215,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Norway,2022,82836,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Norway,2023,84697,b,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Poland,2015,14338,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Poland,2016,14488,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Poland,2017,14744,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Poland,2018,15622,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Poland,2019,16820,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Poland,2020,18215,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Poland,2021,18621,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Poland,2022,20560,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Poland,2023,23512,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Portugal,2015,24133,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Portugal,2016,25951,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Portugal,2017,26348,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Portugal,2018,26215,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Portugal,2019,27850,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Portugal,2020,29704,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Portugal,2021,31738,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Portugal,2022,31407,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Portugal,2023,34947,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Romania,2015,5765,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Romania,2016,6276,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Romania,2017,6707,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Romania,2018,9281,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Romania,2019,10409,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Romania,2020,11051,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Romania,2021,12367,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Romania,2022,13370,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Romania,2023,14993,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Serbia,2015,6860,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Serbia,2016,6902,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Serbia,2017,7213,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Serbia,2018,6989,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Serbia,2019,8173,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Serbia,2020,9649,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Serbia,2021,10016,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Serbia,2022,10684,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Sweden,2015,51486,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Sweden,2016,52043,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Sweden,2017,51640,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Sweden,2018,52601,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Sweden,2019,49920,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Sweden,2020,50738,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Sweden,2021,52287,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Sweden,2022,56498,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Sweden,2023,56438,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Slovenia,2015,25442,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Slovenia,2016,24828,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Slovenia,2017,25222,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Slovenia,2018,26429,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Slovenia,2019,29032,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Slovenia,2020,28462,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Slovenia,2021,30071,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Slovenia,2022,32079,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Slovenia,2023,35360,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Slovakia,2015,13251,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Slovakia,2016,13485,,
ESTAT:ILC_DI01$DEFAULTVIEW(1.0),14/02/25 11:00:00,Annual,Ninety-sixth percentile,Top cut-off point,Euro,Slovakia,2017,13502,,
